date,store_id,product_id,category,price,promotion,day_of_week,is_weekend,holiday,stock_available,units_sold
2024-07-19,S002,P003,Beverages,30.0,0,4,0,0,207,136
2024-07-20,S002,P003,Beverages,30.0,0,5,1,0,290,165
2024-07-21,S002,P003,Beverages,30.0,0,6,1,0,241,149
2024-07-22,S002,P003,Beverages,30.0,0,0,0,0,183,101
2024-07-23,S002,P003,Beverages,30.0,0,1,0,0,216,103
2024-07-24,S002,P003,Beverages,30.0,0,2,0,0,172,83
2024-07-25,S002,P003,Beverages,30.0,0,3,0,0,176,109
2024-07-26,S002,P003,Beverages,30.0,0,4,0,0,166,127
2024-07-27,S002,P003,Beverages,24.0,1,5,1,1,288,288
2024-07-28,S002,P003,Beverages,30.0,0,6,1,0,332,162
2024-07-29,S002,P003,Beverages,30.0,0,0,0,0,196,98
2024-07-30,S002,P003,Beverages,30.0,0,1,0,0,181,85
2024-07-31,S002,P003,Beverages,30.0,0,2,0,0,197,83
2024-08-01,S002,P003,Beverages,30.0,0,3,0,0,212,194
2024-08-02,S002,P003,Beverages,30.0,0,4,0,0,177,116
2024-08-03,S002,P003,Beverages,30.0,0,5,1,0,233,147
2024-08-04,S002,P003,Beverages,30.0,0,6,1,0,296,165
2024-08-05,S002,P003,Beverages,30.0,0,0,0,0,172,99
2024-08-06,S002,P003,Beverages,30.0,0,1,0,0,162,107
2024-08-07,S002,P003,Beverages,30.0,0,2,0,0,128,84
2024-08-08,S002,P003,Beverages,30.0,0,3,0,0,155,98
2024-08-09,S002,P003,Beverages,30.0,0,4,0,0,267,107
2024-08-10,S002,P003,Beverages,30.0,0,5,1,0,278,155
2024-08-11,S002,P003,Beverages,30.0,0,6,1,0,211,141
2024-08-12,S002,P003,Beverages,30.0,0,0,0,0,133,79
2024-08-13,S002,P003,Beverages,30.0,0,1,0,0,178,104
2024-08-14,S002,P003,Beverages,30.0,0,2,0,0,185,93
2024-08-15,S002,P003,Beverages,30.0,0,3,0,0,162,104
2024-08-16,S002,P003,Beverages,30.0,0,4,0,0,213,125
2024-08-17,S002,P003,Beverages,30.0,0,5,1,0,250,162
2024-08-18,S002,P003,Beverages,30.0,0,6,1,0,351,149
2024-08-19,S002,P003,Beverages,30.0,0,0,0,0,200,98
2024-08-20,S002,P003,Beverages,30.0,0,1,0,0,191,72
2024-08-21,S002,P003,Beverages,30.0,0,2,0,0,12,12
2024-08-22,S002,P003,Beverages,30.0,0,3,0,0,138,85
2024-08-23,S002,P003,Beverages,30.0,0,4,0,0,268,120
2024-08-24,S002,P003,Beverages,30.0,0,5,1,0,293,141
2024-08-25,S002,P003,Beverages,27.0,0,6,1,0,320,168
2024-08-26,S002,P003,Beverages,30.0,0,0,0,0,137,70
2024-08-27,S002,P003,Beverages,30.0,0,1,0,0,130,93
2024-08-28,S002,P003,Beverages,30.0,0,2,0,0,186,89
2024-08-29,S002,P003,Beverages,30.0,0,3,0,0,237,109
2024-08-30,S002,P003,Beverages,30.0,0,4,0,0,170,115
2024-08-31,S002,P003,Beverages,30.0,0,5,1,0,336,172
2024-09-01,S002,P003,Beverages,30.0,0,6,1,0,369,138
2024-09-02,S002,P003,Beverages,30.0,0,0,0,0,221,82
2024-09-03,S002,P003,Beverages,30.0,0,1,0,0,178,85
2024-09-04,S002,P003,Beverages,30.0,0,2,0,0,146,91
2024-09-05,S002,P003,Beverages,30.0,0,3,0,0,173,92
2024-09-06,S002,P003,Beverages,30.0,0,4,0,0,285,118
2024-09-07,S002,P003,Beverages,30.0,0,5,1,0,356,142
2024-09-08,S002,P003,Beverages,30.0,0,6,1,0,293,156
2024-09-09,S002,P003,Beverages,30.0,0,0,0,0,143,75
2024-09-10,S002,P003,Beverages,30.0,0,1,0,0,219,66
2024-09-11,S002,P003,Beverages,30.0,0,2,0,0,145,84
2024-09-12,S002,P003,Beverages,30.0,0,3,0,0,141,89
2024-09-13,S002,P003,Beverages,30.0,0,4,0,0,278,117
2024-09-14,S002,P003,Beverages,30.0,0,5,1,0,327,136
2024-09-15,S002,P003,Beverages,30.0,0,6,1,0,360,133
2024-09-16,S002,P003,Beverages,24.0,1,0,0,0,139,139
2024-09-17,S002,P003,Beverages,30.0,0,1,0,0,216,73
2024-09-18,S002,P003,Beverages,30.0,0,2,0,0,158,78
2024-09-19,S002,P003,Beverages,24.0,1,3,0,0,172,172
2024-09-20,S002,P003,Beverages,30.0,0,4,0,0,231,87
2024-09-21,S002,P003,Beverages,30.0,0,5,1,0,336,130
2024-09-22,S002,P003,Beverages,28.5,0,6,1,0,207,145
2024-09-23,S002,P003,Beverages,30.0,0,0,0,0,192,68
2024-09-24,S002,P003,Beverages,30.0,0,1,0,0,163,75
2024-09-25,S002,P003,Beverages,28.5,0,2,0,0,218,90
2024-09-26,S002,P003,Beverages,30.0,0,3,0,0,173,88
2024-09-27,S002,P003,Beverages,31.5,0,4,0,0,180,96
2024-09-28,S002,P003,Beverages,30.0,0,5,1,1,341,234
2024-09-29,S002,P003,Beverages,30.0,0,6,1,0,356,142
2024-09-30,S002,P003,Beverages,30.0,0,0,0,0,224,86
2024-10-01,S002,P003,Beverages,30.0,0,1,0,0,195,81
2024-10-02,S002,P003,Beverages,28.5,0,2,0,0,187,87
2024-10-03,S002,P003,Beverages,30.0,0,3,0,0,131,77
2024-10-04,S002,P003,Beverages,30.0,0,4,0,0,227,121
2024-10-05,S002,P003,Beverages,30.0,0,5,1,0,340,116
2024-10-06,S002,P003,Beverages,30.0,0,6,1,0,241,124
2024-10-07,S002,P003,Beverages,30.0,0,0,0,0,164,70
2024-10-08,S002,P003,Beverages,30.0,0,1,0,0,133,85
2024-10-09,S002,P003,Beverages,30.0,0,2,0,0,203,71
2024-10-10,S002,P003,Beverages,31.5,0,3,0,0,195,66
2024-10-11,S002,P003,Beverages,30.0,0,4,0,1,204,168
2024-10-12,S002,P003,Beverages,30.0,0,5,1,0,287,133
2024-10-13,S002,P003,Beverages,30.0,0,6,1,0,223,122
2024-10-14,S002,P003,Beverages,30.0,0,0,0,0,191,71
2024-10-15,S002,P003,Beverages,30.0,0,1,0,0,171,57
2024-10-16,S002,P003,Beverages,30.0,0,2,0,0,163,65
2024-10-17,S002,P003,Beverages,30.0,0,3,0,0,229,69
2024-10-18,S002,P003,Beverages,30.0,0,4,0,0,216,75
2024-10-19,S002,P003,Beverages,30.0,0,5,1,0,193,135
2024-10-20,S002,P003,Beverages,24.0,1,6,1,0,254,240
2024-10-21,S002,P003,Beverages,30.0,0,0,0,0,205,76
2024-10-22,S002,P003,Beverages,30.0,0,1,0,0,215,69
2024-10-23,S002,P003,Beverages,30.0,0,2,0,0,197,67
2024-10-24,S002,P003,Beverages,30.0,0,3,0,0,137,63
2024-10-25,S002,P003,Beverages,30.0,0,4,0,0,233,94
2024-10-26,S002,P003,Beverages,25.2,1,5,1,0,291,227
2024-10-27,S002,P003,Beverages,30.0,0,6,1,0,304,97
2024-10-28,S002,P003,Beverages,30.0,0,0,0,0,169,68
2024-10-29,S002,P003,Beverages,30.0,0,1,0,0,159,63
2024-10-30,S002,P003,Beverages,30.0,0,2,0,0,147,72
2024-10-31,S002,P003,Beverages,30.0,0,3,0,0,222,91
2024-11-01,S002,P003,Beverages,30.0,0,4,0,0,269,93
2024-11-02,S002,P003,Beverages,24.0,1,5,1,0,201,201
2024-11-03,S002,P003,Beverages,30.0,0,6,1,0,322,115
2024-11-04,S002,P003,Beverages,30.0,0,0,0,0,150,48
2024-11-05,S002,P003,Beverages,30.0,0,1,0,0,212,48
2024-11-06,S002,P003,Beverages,30.0,0,2,0,0,211,48
2024-11-07,S002,P003,Beverages,30.0,0,3,0,0,183,61
2024-11-08,S002,P003,Beverages,30.0,0,4,0,0,267,76
2024-11-09,S002,P003,Beverages,30.0,0,5,1,0,289,105
2024-11-10,S002,P003,Beverages,30.0,0,6,1,0,343,87
2024-11-11,S002,P003,Beverages,30.0,0,0,0,0,223,51
2024-11-12,S002,P003,Beverages,30.0,0,1,0,0,193,62
2024-11-13,S002,P003,Beverages,31.5,0,2,0,0,145,40
2024-11-14,S002,P003,Beverages,30.0,0,3,0,0,234,53
2024-11-15,S002,P003,Beverages,30.0,0,4,0,0,168,89
2024-11-16,S002,P003,Beverages,30.0,0,5,1,0,261,118
2024-11-17,S002,P003,Beverages,28.5,0,6,1,0,262,106
2024-11-18,S002,P003,Beverages,30.0,0,0,0,0,133,54
2024-11-19,S002,P003,Beverages,30.0,0,1,0,0,222,74
2024-11-20,S002,P003,Beverages,30.0,0,2,0,0,149,61
2024-11-21,S002,P003,Beverages,30.0,0,3,0,0,184,61
2024-11-22,S002,P003,Beverages,30.0,0,4,0,0,180,63
2024-11-23,S002,P003,Beverages,30.0,0,5,1,0,290,112
2024-11-24,S002,P003,Beverages,30.0,0,6,1,0,209,87
2024-11-25,S002,P003,Beverages,21.6,1,0,0,0,183,152
2024-11-26,S002,P003,Beverages,30.0,0,1,0,0,47,47
2024-11-27,S002,P003,Beverages,30.0,0,2,0,0,129,47
2024-11-28,S002,P003,Beverages,30.0,0,3,0,0,170,72
2024-11-29,S002,P003,Beverages,30.0,0,4,0,0,258,83
2024-11-30,S002,P003,Beverages,30.0,0,5,1,0,192,78
2024-12-01,S002,P003,Beverages,30.0,0,6,1,0,369,92
2024-12-02,S002,P003,Beverages,30.0,0,0,0,0,185,55
2024-12-03,S002,P003,Beverages,30.0,0,1,0,0,148,53
2024-12-04,S002,P003,Beverages,24.0,1,2,0,0,166,118
2024-12-05,S002,P003,Beverages,30.0,0,3,0,0,176,57
2024-12-06,S002,P003,Beverages,30.0,0,4,0,0,263,40
2024-12-07,S002,P003,Beverages,30.0,0,5,1,0,246,242
2024-12-08,S002,P003,Beverages,30.0,0,6,1,0,208,92
2024-12-09,S002,P003,Beverages,30.0,0,0,0,0,195,55
2024-12-10,S002,P003,Beverages,30.0,0,1,0,0,140,42
2024-12-11,S002,P003,Beverages,30.0,0,2,0,0,177,43
2024-12-12,S002,P003,Beverages,30.0,0,3,0,0,233,57
2024-12-13,S002,P003,Beverages,30.0,0,4,0,0,291,83
2024-12-14,S002,P003,Beverages,30.0,0,5,1,0,358,97
2024-12-15,S002,P003,Beverages,30.0,0,6,1,0,259,89
2024-12-16,S002,P003,Beverages,30.0,0,0,0,0,154,65
2024-12-17,S002,P003,Beverages,30.0,0,1,0,0,206,45
2024-12-18,S002,P003,Beverages,30.0,0,2,0,0,219,43
2024-12-19,S002,P003,Beverages,30.0,0,3,0,0,201,53
2024-12-20,S002,P003,Beverages,22.8,1,4,0,0,197,153
2024-12-21,S002,P003,Beverages,30.0,0,5,1,0,246,88
2024-12-22,S002,P003,Beverages,30.0,0,6,1,0,259,97
2024-12-23,S002,P003,Beverages,30.0,0,0,0,0,214,53
2024-12-24,S002,P003,Beverages,30.0,0,1,0,1,164,88
2024-12-25,S002,P003,Beverages,30.0,0,2,0,1,223,87
2024-12-26,S002,P003,Beverages,24.0,1,3,0,0,146,130
2024-12-27,S002,P003,Beverages,30.0,0,4,0,0,184,66
2024-12-28,S002,P003,Beverages,30.0,0,5,1,0,354,74
2024-12-29,S002,P003,Beverages,30.0,0,6,1,0,248,84
2024-12-30,S002,P003,Beverages,30.0,0,0,0,0,139,52
2024-12-31,S002,P003,Beverages,30.0,0,1,0,0,202,41
2025-01-01,S002,P003,Beverages,30.0,0,2,0,1,119,92
2025-01-02,S002,P003,Beverages,30.0,0,3,0,0,174,63
2025-01-03,S002,P003,Beverages,30.0,0,4,0,0,257,72
2025-01-04,S002,P003,Beverages,30.0,0,5,1,0,294,106
2025-01-05,S002,P003,Beverages,24.0,1,6,1,0,250,184
2025-01-06,S002,P003,Beverages,30.0,0,0,0,0,162,49
2025-01-07,S002,P003,Beverages,31.5,0,1,0,0,214,41
2025-01-08,S002,P003,Beverages,30.0,0,2,0,0,211,57
2025-01-09,S002,P003,Beverages,27.0,0,3,0,0,132,58
2025-01-10,S002,P003,Beverages,30.0,0,4,0,0,256,74
2025-01-11,S002,P003,Beverages,30.0,0,5,1,0,281,95
2025-01-12,S002,P003,Beverages,30.0,0,6,1,0,313,73
2025-01-13,S002,P003,Beverages,24.0,1,0,0,0,200,131
2025-01-14,S002,P003,Beverages,30.0,0,1,0,0,177,50
2025-01-15,S002,P003,Beverages,30.0,0,2,0,0,180,44
2025-01-16,S002,P003,Beverages,30.0,0,3,0,0,155,56
2025-01-17,S002,P003,Beverages,30.0,0,4,0,0,183,64
2025-01-18,S002,P003,Beverages,24.0,1,5,1,0,322,192
2025-01-19,S002,P003,Beverages,30.0,0,6,1,0,361,94
2025-01-20,S002,P003,Beverages,30.0,0,0,0,0,173,56
2025-01-21,S002,P003,Beverages,30.0,0,1,0,0,126,40
2025-01-22,S002,P003,Beverages,30.0,0,2,0,0,26,26
2025-01-23,S002,P003,Beverages,30.0,0,3,0,0,242,61
2025-01-24,S002,P003,Beverages,30.0,0,4,0,0,182,59
2025-01-25,S002,P003,Beverages,30.0,0,5,1,0,341,97
2025-01-26,S002,P003,Beverages,30.0,0,6,1,0,270,98
2025-01-27,S002,P003,Beverages,30.0,0,0,0,0,118,54
2025-01-28,S002,P003,Beverages,30.0,0,1,0,0,133,68
2025-01-29,S002,P003,Beverages,30.0,0,2,0,0,129,40
2025-01-30,S002,P003,Beverages,24.0,1,3,0,0,193,106
2025-01-31,S002,P003,Beverages,30.0,0,4,0,0,273,77
2025-02-01,S002,P003,Beverages,30.0,0,5,1,0,265,79
2025-02-02,S002,P003,Beverages,27.0,0,6,1,0,367,111
2025-02-03,S002,P003,Beverages,30.0,0,0,0,0,192,41
2025-02-04,S002,P003,Beverages,30.0,0,1,0,0,164,68
2025-02-05,S002,P003,Beverages,30.0,0,2,0,0,155,50
2025-02-06,S002,P003,Beverages,30.0,0,3,0,0,209,59
2025-02-07,S002,P003,Beverages,30.0,0,4,0,0,262,82
2025-02-08,S002,P003,Beverages,30.0,0,5,1,0,19,19
2025-02-09,S002,P003,Beverages,27.0,0,6,1,0,213,112
2025-02-10,S002,P003,Beverages,30.0,0,0,0,0,141,54
2025-02-11,S002,P003,Beverages,30.0,0,1,0,0,199,58
2025-02-12,S002,P003,Beverages,30.0,0,2,0,0,12,12
2025-02-13,S002,P003,Beverages,30.0,0,3,0,0,195,65
2025-02-14,S002,P003,Beverages,30.0,0,4,0,0,205,68
2025-02-15,S002,P003,Beverages,30.0,0,5,1,0,344,83
2025-02-16,S002,P003,Beverages,30.0,0,6,1,0,347,96
2025-02-17,S002,P003,Beverages,30.0,0,0,0,0,152,47
2025-02-18,S002,P003,Beverages,30.0,0,1,0,0,213,69
2025-02-19,S002,P003,Beverages,30.0,0,2,0,0,191,54
2025-02-20,S002,P003,Beverages,30.0,0,3,0,0,194,69
2025-02-21,S002,P003,Beverages,30.0,0,4,0,0,170,71
2025-02-22,S002,P003,Beverages,30.0,0,5,1,0,340,106
2025-02-23,S002,P003,Beverages,28.5,0,6,1,0,281,112
2025-02-24,S002,P003,Beverages,30.0,0,0,0,0,120,64
2025-02-25,S002,P003,Beverages,30.0,0,1,0,0,207,38
2025-02-26,S002,P003,Beverages,30.0,0,2,0,0,142,65
2025-02-27,S002,P003,Beverages,30.0,0,3,0,0,182,66
2025-02-28,S002,P003,Beverages,30.0,0,4,0,0,251,75
2025-03-01,S002,P003,Beverages,30.0,0,5,1,0,258,105
2025-03-02,S002,P003,Beverages,30.0,0,6,1,0,212,103
2025-03-03,S002,P003,Beverages,30.0,0,0,0,0,213,81
2025-03-04,S002,P003,Beverages,30.0,0,1,0,0,215,66
2025-03-05,S002,P003,Beverages,30.0,0,2,0,0,163,72
2025-03-06,S002,P003,Beverages,30.0,0,3,0,0,136,81
2025-03-07,S002,P003,Beverages,30.0,0,4,0,0,241,79
2025-03-08,S002,P003,Beverages,30.0,0,5,1,0,329,104
2025-03-09,S002,P003,Beverages,30.0,0,6,1,0,271,100
2025-03-10,S002,P003,Beverages,30.0,0,0,0,0,154,73
2025-03-11,S002,P003,Beverages,30.0,0,1,0,0,179,74
2025-03-12,S002,P003,Beverages,30.0,0,2,0,1,224,107
2025-03-13,S002,P003,Beverages,30.0,0,3,0,0,181,74
2025-03-14,S002,P003,Beverages,30.0,0,4,0,0,169,95
2025-03-15,S002,P003,Beverages,27.0,0,5,1,0,278,136
2025-03-16,S002,P003,Beverages,27.0,0,6,1,0,205,149
2025-03-17,S002,P003,Beverages,31.5,0,0,0,0,156,57
2025-03-18,S002,P003,Beverages,30.0,0,1,0,0,167,67
2025-03-19,S002,P003,Beverages,30.0,0,2,0,0,210,67
2025-03-20,S002,P003,Beverages,30.0,0,3,0,0,249,63
2025-03-21,S002,P003,Beverages,30.0,0,4,0,0,264,93
2025-03-22,S002,P003,Beverages,24.0,1,5,1,0,203,203
2025-03-23,S002,P003,Beverages,30.0,0,6,1,0,311,115
2025-03-24,S002,P003,Beverages,30.0,0,0,0,0,138,78
2025-03-25,S002,P003,Beverages,30.0,0,1,0,0,186,53
2025-03-26,S002,P003,Beverages,30.0,0,2,0,0,148,79
2025-03-27,S002,P003,Beverages,30.0,0,3,0,0,175,86
2025-03-28,S002,P003,Beverages,30.0,0,4,0,0,155,89
2025-03-29,S002,P003,Beverages,30.0,0,5,1,0,273,92
2025-03-30,S002,P003,Beverages,30.0,0,6,1,0,329,108
2025-03-31,S002,P003,Beverages,30.0,0,0,0,0,148,57
2025-04-01,S002,P003,Beverages,30.0,0,1,0,0,199,83
2025-04-02,S002,P003,Beverages,30.0,0,2,0,0,165,73
2025-04-03,S002,P003,Beverages,30.0,0,3,0,0,221,82
2025-04-04,S002,P003,Beverages,30.0,0,4,0,0,209,110
2025-04-05,S002,P003,Beverages,30.0,0,5,1,0,215,111
2025-04-06,S002,P003,Beverages,30.0,0,6,1,0,368,118
2025-04-07,S002,P003,Beverages,24.0,1,0,0,0,209,150
2025-04-08,S002,P003,Beverages,30.0,0,1,0,0,162,86
2025-04-09,S002,P003,Beverages,30.0,0,2,0,0,19,19
2025-04-10,S002,P003,Beverages,30.0,0,3,0,0,31,31
2025-04-11,S002,P003,Beverages,30.0,0,4,0,0,163,106
2025-04-12,S002,P003,Beverages,30.0,0,5,1,0,200,118
2025-04-13,S002,P003,Beverages,24.0,1,6,1,0,310,272
2025-04-14,S002,P003,Beverages,30.0,0,0,0,0,199,82
2025-04-15,S002,P003,Beverages,30.0,0,1,0,1,195,135
2025-04-16,S002,P003,Beverages,30.0,0,2,0,0,215,79
2025-04-17,S002,P003,Beverages,25.2,1,3,0,0,231,168
2025-04-18,S002,P003,Beverages,30.0,0,4,0,0,247,106
2025-04-19,S002,P003,Beverages,30.0,0,5,1,0,220,120
2025-04-20,S002,P003,Beverages,30.0,0,6,1,0,63,63
2025-04-21,S002,P003,Beverages,30.0,0,0,0,0,221,77
2025-04-22,S002,P003,Beverages,30.0,0,1,0,0,132,85
2025-04-23,S002,P003,Beverages,30.0,0,2,0,0,30,30
2025-04-24,S002,P003,Beverages,30.0,0,3,0,0,179,73
2025-04-25,S002,P003,Beverages,30.0,0,4,0,0,288,133
2025-04-26,S002,P003,Beverages,30.0,0,5,1,0,354,128
2025-04-27,S002,P003,Beverages,30.0,0,6,1,0,364,139
2025-04-28,S002,P003,Beverages,30.0,0,0,0,0,211,78
2025-04-29,S002,P003,Beverages,30.0,0,1,0,0,130,83
2025-04-30,S002,P003,Beverages,30.0,0,2,0,0,165,75
2025-05-01,S002,P003,Beverages,30.0,0,3,0,0,35,35
2025-05-02,S002,P003,Beverages,24.0,1,4,0,0,182,182
2025-05-03,S002,P003,Beverages,30.0,0,5,1,0,340,146
2025-05-04,S002,P003,Beverages,31.5,0,6,1,0,259,132
2025-05-05,S002,P003,Beverages,30.0,0,0,0,0,167,88
2025-05-06,S002,P003,Beverages,30.0,0,1,0,0,216,70
2025-05-07,S002,P003,Beverages,30.0,0,2,0,0,142,88
2025-05-08,S002,P003,Beverages,30.0,0,3,0,0,137,108
2025-05-09,S002,P003,Beverages,30.0,0,4,0,0,185,103
2025-05-10,S002,P003,Beverages,30.0,0,5,1,0,277,150
2025-05-11,S002,P003,Beverages,30.0,0,6,1,0,238,150
2025-05-12,S002,P003,Beverages,30.0,0,0,0,0,189,88
2025-05-13,S002,P003,Beverages,30.0,0,1,0,0,152,90
2025-05-14,S002,P003,Beverages,27.0,0,2,0,0,211,112
2025-05-15,S002,P003,Beverages,30.0,0,3,0,0,199,106
2025-05-16,S002,P003,Beverages,30.0,0,4,0,0,214,119
2025-05-17,S002,P003,Beverages,30.0,0,5,1,0,299,146
2025-05-18,S002,P003,Beverages,30.0,0,6,1,0,350,152
2025-05-19,S002,P003,Beverages,30.0,0,0,0,0,168,76
2025-05-20,S002,P003,Beverages,28.5,0,1,0,0,125,112
2025-05-21,S002,P003,Beverages,30.0,0,2,0,0,176,72
2025-05-22,S002,P003,Beverages,30.0,0,3,0,0,223,99
2025-05-23,S002,P003,Beverages,30.0,0,4,0,0,238,124
2025-05-24,S002,P003,Beverages,30.0,0,5,1,0,234,149
2025-05-25,S002,P003,Beverages,30.0,0,6,1,0,307,153
2025-05-26,S002,P003,Beverages,30.0,0,0,0,0,221,79
2025-05-27,S002,P003,Beverages,30.0,0,1,0,0,163,85
2025-05-28,S002,P003,Beverages,24.0,1,2,0,0,132,132
2025-05-29,S002,P003,Beverages,30.0,0,3,0,0,242,121
2025-05-30,S002,P003,Beverages,30.0,0,4,0,0,281,128
2025-05-31,S002,P003,Beverages,30.0,0,5,1,0,343,164
2025-06-01,S002,P003,Beverages,30.0,0,6,1,0,341,173
2025-06-02,S002,P003,Beverages,30.0,0,0,0,0,169,70
2025-06-03,S002,P003,Beverages,30.0,0,1,0,0,217,83
2025-06-04,S002,P003,Beverages,30.0,0,2,0,0,221,91
2025-06-05,S002,P003,Beverages,30.0,0,3,0,0,229,103
2025-06-06,S002,P003,Beverages,30.0,0,4,0,0,287,125
2025-06-07,S002,P003,Beverages,30.0,0,5,1,0,263,166
2025-06-08,S002,P003,Beverages,30.0,0,6,1,0,205,145
2025-06-09,S002,P003,Beverages,30.0,0,0,0,0,125,125
2025-06-10,S002,P003,Beverages,30.0,0,1,0,0,176,84
2025-06-11,S002,P003,Beverages,30.0,0,2,0,0,119,95
2025-06-12,S002,P003,Beverages,30.0,0,3,0,0,220,101
2025-06-13,S002,P003,Beverages,30.0,0,4,0,0,204,128
2025-06-14,S002,P003,Beverages,30.0,0,5,1,0,348,137
2025-06-15,S002,P003,Beverages,30.0,0,6,1,0,299,150
2025-06-16,S002,P003,Beverages,30.0,0,0,0,0,219,98
2025-06-17,S002,P003,Beverages,30.0,0,1,0,0,174,85
2025-06-18,S002,P003,Beverages,30.0,0,2,0,0,170,93
2025-06-19,S002,P003,Beverages,30.0,0,3,0,0,151,118
2025-06-20,S002,P003,Beverages,30.0,0,4,0,0,246,127
2025-06-21,S002,P003,Beverages,30.0,0,5,1,0,255,162
2025-06-22,S002,P003,Beverages,30.0,0,6,1,0,332,179
2025-06-23,S002,P003,Beverages,30.0,0,0,0,0,124,100
2025-06-24,S002,P003,Beverages,30.0,0,1,0,0,198,92
2025-06-25,S002,P003,Beverages,30.0,0,2,0,0,197,102
2025-06-26,S002,P003,Beverages,30.0,0,3,0,0,234,108
2025-06-27,S002,P003,Beverages,30.0,0,4,0,0,166,145
2025-06-28,S002,P003,Beverages,30.0,0,5,1,0,240,163
2025-06-29,S002,P003,Beverages,30.0,0,6,1,0,290,171
2025-06-30,S002,P003,Beverages,30.0,0,0,0,0,156,107
2025-07-01,S002,P003,Beverages,28.5,0,1,0,0,203,93
2025-07-02,S002,P003,Beverages,27.0,0,2,0,0,212,112
2025-07-03,S002,P003,Beverages,30.0,0,3,0,0,206,100
2025-07-04,S002,P003,Beverages,30.0,0,4,0,0,284,125
2025-07-05,S002,P003,Beverages,30.0,0,5,1,1,365,322
2025-07-06,S002,P003,Beverages,30.0,0,6,1,0,264,177
2025-07-07,S002,P003,Beverages,30.0,0,0,0,0,157,91
2025-07-08,S002,P003,Beverages,30.0,0,1,0,0,222,97
2025-07-09,S002,P003,Beverages,30.0,0,2,0,0,208,88
2025-07-10,S002,P003,Beverages,30.0,0,3,0,0,225,111
2025-07-11,S002,P003,Beverages,30.0,0,4,0,0,176,130
2025-07-12,S002,P003,Beverages,30.0,0,5,1,0,260,166
2025-07-13,S002,P003,Beverages,30.0,0,6,1,0,306,160
2025-07-14,S002,P003,Beverages,30.0,0,0,0,0,125,74
2025-07-15,S002,P003,Beverages,30.0,0,1,0,0,135,109
2025-07-16,S002,P003,Beverages,30.0,0,2,0,0,176,84
2025-07-17,S002,P003,Beverages,30.0,0,3,0,0,178,119
2025-07-18,S002,P003,Beverages,30.0,0,4,0,0,295,122
2025-07-19,S002,P003,Beverages,30.0,0,5,1,0,354,155
2025-07-20,S002,P003,Beverages,30.0,0,6,1,0,253,152
2025-07-21,S002,P003,Beverages,31.5,0,0,0,0,190,92
2025-07-22,S002,P003,Beverages,30.0,0,1,0,0,185,101
2025-07-23,S002,P003,Beverages,30.0,0,2,0,0,146,106
2025-07-24,S002,P003,Beverages,30.0,0,3,0,0,224,127
2025-07-25,S002,P003,Beverages,30.0,0,4,0,0,253,117
2025-07-26,S002,P003,Beverages,30.0,0,5,1,0,339,145
2025-07-27,S002,P003,Beverages,24.0,1,6,1,0,289,289
2025-07-28,S002,P003,Beverages,30.0,0,0,0,0,141,120
2025-07-29,S002,P003,Beverages,30.0,0,1,0,0,137,85
2025-07-30,S002,P003,Beverages,30.0,0,2,0,0,120,104
2025-07-31,S002,P003,Beverages,28.5,0,3,0,0,155,95
2025-08-01,S002,P003,Beverages,30.0,0,4,0,0,278,127
2025-08-02,S002,P003,Beverages,30.0,0,5,1,0,333,178
2025-08-03,S002,P003,Beverages,28.5,0,6,1,0,297,181
2025-08-04,S002,P003,Beverages,30.0,0,0,0,0,143,91
2025-08-05,S002,P003,Beverages,30.0,0,1,0,0,120,78
2025-08-06,S002,P003,Beverages,30.0,0,2,0,0,186,92
2025-08-07,S002,P003,Beverages,30.0,0,3,0,0,223,118
2025-08-08,S002,P003,Beverages,30.0,0,4,0,0,180,130
2025-08-09,S002,P003,Beverages,30.0,0,5,1,0,336,156
2025-08-10,S002,P003,Beverages,30.0,0,6,1,0,263,160
2025-08-11,S002,P003,Beverages,30.0,0,0,0,0,210,115
2025-08-12,S002,P003,Beverages,30.0,0,1,0,0,158,97
2025-08-13,S002,P003,Beverages,30.0,0,2,0,0,196,100
2025-08-14,S002,P003,Beverages,27.0,0,3,0,0,214,118
2025-08-15,S002,P003,Beverages,30.0,0,4,0,0,192,135
2025-08-16,S002,P003,Beverages,30.0,0,5,1,0,217,155
2025-08-17,S002,P003,Beverages,30.0,0,6,1,0,297,172
2025-08-18,S002,P003,Beverages,30.0,0,0,0,0,136,95
2025-08-19,S002,P003,Beverages,30.0,0,1,0,0,168,96
2025-08-20,S002,P003,Beverages,30.0,0,2,0,0,218,87
2025-08-21,S002,P003,Beverages,30.0,0,3,0,0,218,94
2025-08-22,S002,P003,Beverages,30.0,0,4,0,0,161,127
2025-08-23,S002,P003,Beverages,30.0,0,5,1,0,344,156
2025-08-24,S002,P003,Beverages,30.0,0,6,1,0,56,56
2025-08-25,S002,P003,Beverages,30.0,0,0,0,0,167,94
2025-08-26,S002,P003,Beverages,28.5,0,1,0,0,177,106
2025-08-27,S002,P003,Beverages,30.0,0,2,0,0,151,85
2025-08-28,S002,P003,Beverages,30.0,0,3,0,0,217,82
2025-08-29,S002,P003,Beverages,30.0,0,4,0,0,169,104
2025-08-30,S002,P003,Beverages,30.0,0,5,1,0,207,143
2025-08-31,S002,P003,Beverages,30.0,0,6,1,0,241,168
2025-09-01,S002,P003,Beverages,30.0,0,0,0,0,17,17
